index	return	risk	AAPL	LULU	SPY	TSLA	TTWO	XOM
36	0.025363302283810903	0.042932464210130535	0.02409635525313246	3.2618904217903504e-19	0.04023453140669863	0.27628021309675976	0.2689033651644853	0.39048553507892386
37	0.025750061883127458	0.044227106682106825	0.021349466486614652	3.535522609748964e-19	0.021219194464208065	0.2873319468902221	0.2769355143499849	0.3931638778089703
38	0.026136821482444016	0.04553922222786994	0.018602577720097036	3.809069879146437e-19	0.0022038575217172233	0.2983836806836845	0.28496766353548436	0.3958422205390169
39	0.026523581081760575	0.04687077144870168	0.011584629994934308	3.866777313674915e-21	-1.4683410906901368e-21	0.30820025317055605	0.2916786235390008	0.38853649329550877
40	0.02691034068107713	0.04822528074932336	0.004006778814752411	4.04441911221651e-21	-1.4652291248992287e-21	0.3178549053726063	0.2982163856553217	0.37992193015731957
41	0.027297100280393685	0.049601385484461136	-4.3784919906168935e-23	-5.920776930684768e-22	-1.3073075792348727e-22	0.3270810753661768	0.30366437089841464	0.3692545537354086
42	0.027683859879710244	0.05100036026558212	-3.753380781063306e-23	-4.8431266185608685e-22	-1.0449603264192115e-22	0.3358264840478077	0.307889615619437	0.3562839003327553
43	0.028070619479026802	0.05242092280099173	-2.454487123218191e-23	-3.2999515732070446e-22	-7.546985264139469e-23	0.34457189272943856	0.3121148603404594	0.343313246930102
44	0.028457379078343358	0.053861365023950225	-1.634311911047888e-23	-2.0037938605027879e-22	-4.703753925905502e-23	0.35331730141106926	0.31634010506148175	0.33034259352744894
45	0.028844138677659916	0.05532013405647347	-4.5406772567801285e-24	-9.539559765382347e-23	-2.0111638260503275e-23	0.36206271009270014	0.32056534978250406	0.31737194012479586
46	0.02923089827697647	0.05679581777434403	3.8361492677867844e-24	4.966397895685153e-23	8.628963103747292e-24	0.37080811877433084	0.3247905945035264	0.3044012867221428
47	0.02961765787629303	0.05828713147971946	1.389546461724441e-23	1.667139687086891e-22	3.438021278667278e-23	0.3795535274559617	0.3290158392245487	0.29143063331948954
48	0.030004417475609585	0.059792905686703514	2.110619213226653e-23	2.792587795377251e-22	6.165863260028251e-23	0.3882989361375925	0.33324108394557095	0.2784599799168365
49	0.030391177074926144	0.061312074990422995	3.502722220303115e-23	4.303302257749777e-22	9.133869408033556e-23	0.39704434481922335	0.33746632866659326	0.2654893265141835
50	0.0307779366742427	0.06284366796782945	3.900848190431742e-23	5.209397655640334e-22	1.1827618014222996e-22	0.40578975350085406	0.3416915733876155	0.2525186731115304
51	0.031164696273559257	0.06438679804523322	5.0849112120007467e-23	6.672364875997511e-22	1.4468522297625117e-22	0.4145351621824849	0.34591681810863806	0.239548019708877
52	0.03155145587287581	0.06594065526086174	5.939591989026322e-23	7.601555174797457e-22	1.719677281032738e-22	0.42328057086411575	0.35014206282966037	0.2265773663062238
53	0.031938215472192374	0.06750449884854556	7.032075753677767e-23	9.03137847127495e-22	2.002155743501442e-22	0.43202597954574656	0.3543673075506829	0.21360671290357047
54	0.03232497507150893	0.06907765056950091	8.329151816832685e-23	1.0486723263970862e-21	2.3135715704879365e-22	0.44077138822737727	0.358592552271705	0.20063605950091776
55	0.032711734670825485	0.07065948872202633	8.855038445119672e-23	1.1654676893885476e-21	2.578840612240812e-22	0.4495167969090081	0.36281779699272737	0.1876654060982646
56	0.03309849427014204	0.07224944276298312	9.810238481929496e-23	1.2862131794884555e-21	2.8509478750290734e-22	0.4582622055906388	0.3670430417137498	0.1746947526956114
57	0.033485253869458595	0.07384698847964138	1.1227972911019366e-22	1.4055025893406456e-21	3.1237441723193045e-22	0.46700761427226956	0.37126828643477205	0.1617240992929583
58	0.03387201346877516	0.0754516436554587	1.2145060553143066e-22	1.5494310511479853e-21	3.4221789578445024e-22	0.47575302295390054	0.3754935311557944	0.1487534458903051
59	0.03425877306809171	0.077062964178363	1.2817548539853694e-22	1.6734834532623279e-21	3.691146589728725e-22	0.48449843163553125	0.3797187758768168	0.13578279248765196
60	0.034645532667408274	0.07868054054496774	1.3981307070583215e-22	1.7832618038385398e-21	3.986192156648081e-22	0.4932438403171622	0.38394402059783905	0.12281213908499888
61	0.03503229226672483	0.08030399471874534	1.4830411942072416e-22	1.909665011450441e-21	4.238937337332976e-22	0.501989248998793	0.38816926531886164	0.10984148568234534
62	0.035419051866041384	0.08193297730447459	1.5755123767072897e-22	2.037913879845825e-21	4.500238022190747e-22	0.5107346576804238	0.39239451003988374	0.09687083227969247
63	0.03580581146535794	0.08356716500522278	1.6717031251501543e-22	2.1497934332294356e-21	4.805587627145227e-22	0.5194800663620545	0.3966197547609063	0.08390017887703928
64	0.036192571064674495	0.08520625833172125	1.7822008600739426e-22	2.3140107104212113e-21	5.090331333285557e-22	0.5282254750436851	0.40084499948192837	0.07092952547438652
65	0.03657933066399106	0.08684997953725279	1.8371237307667541e-22	2.418655043785718e-21	5.354136012540071e-22	0.5369708837253161	0.4050702442029508	0.057958872071733135
66	0.03696609026330761	0.0884980707541003	2.0028377374198328e-22	2.540369749693025e-21	5.663281521507167e-22	0.5457162924069467	0.40929548892397316	0.044988218669080066
67	0.037352849862624174	0.09015029231023922	2.050583449045026e-22	2.678756049489212e-21	5.92566860193778e-22	0.5544617010885778	0.41352073364499553	0.032017565266426705
68	0.03773960946194073	0.09180642120730288	2.1526243899610096e-22	2.802884336867193e-21	6.195938879834794e-22	0.5632071097702086	0.4177459783660176	0.019046911863773792
69	0.038126369061257284	0.09346624974294816	2.257035353026203e-22	2.9252951872798085e-21	6.488557216412094e-22	0.5719525184518393	0.42197122308704016	0.006076258461120624
70	0.03851312866057384	0.09513346545336546	-3.0021988669381933e-24	-2.2918438697393635e-23	-1.354064728828686e-24	0.5834301665416627	0.4165698334583373	-1.9229651878123693e-24
71	0.038899888259890394	0.09682790664757629	9.132635568650997e-24	2.702729022731563e-23	1.0516471484145543e-23	0.5973158276569407	0.4026841723430593	8.97293799750057e-24
72	0.03928664785920695	0.09855107913243559	8.559179785570017e-24	3.5515394039514947e-23	6.345777256184782e-24	0.6112014887722184	0.3887985112277816	1.023946188570824e-23
73	0.03967340745852351	0.10030150211444593	1.5976945504115298e-25	-5.578478642720253e-24	-7.623289413804709e-26	0.6250871498874964	0.37491285011250364	-1.689928612628677e-24
74	0.04006016705784007	0.10207777373400927	2.4433061520060825e-24	1.0179761277731548e-23	7.589111067528476e-25	0.6389728110027743	0.3610271889972257	3.05089569175174e-24
75	0.04044692665715663	0.10387856800322079	7.297302916476892e-24	2.3900783648957e-23	5.1834088570572576e-24	0.6528584721180525	0.3471415278819475	7.313624082679225e-24
76	0.040833686256473184	0.10570263159514386	-5.711231017686446e-24	1.0982572540371153e-23	-6.941001354392854e-24	0.6667441332333303	0.3332558667666698	-4.589577873678148e-24
77	0.04122044585578974	0.10754878054961117	-1.0947380538502146e-23	-4.1743388603008584e-23	-9.504437482687698e-24	0.6806297943486083	0.3193702056513918	-1.019936398300305e-23
78	0.041607205455106294	0.10941589694879308	-6.237359040588216e-24	-2.0791048829874198e-23	-8.61103780873127e-24	0.6945154554638859	0.30548454453611407	-7.737023056466011e-24
79	0.04199396505442285	0.1113029256054852	3.675993428346846e-24	3.029026760757675e-23	4.811662962978183e-24	0.7084011165791637	0.2915988834208363	8.075676786001842e-24
80	0.04238072465373941	0.11320887079819418	-2.3231932145158354e-24	5.8085772130737854e-24	-1.6408666159939385e-24	0.7222867776944418	0.2777132223055581	-2.3828214231747998e-24
81	0.042767484253055967	0.11513279307953506	-2.852050210815324e-26	1.2512407067059111e-23	3.845997775757962e-24	0.7361724388097196	0.2638275611902804	4.887045063841046e-24
82	0.04315424385237252	0.11707380617806283	-3.525018653337313e-25	-4.850461775620965e-25	-4.458655371744808e-25	0.7500580999249974	0.2499419000750026	-6.1610079203034895e-25
83	0.043541003451689084	0.11903107400831515	6.00074967059802e-24	2.902193174458098e-23	8.818768574206872e-24	0.7639437610402755	0.23605623895972447	8.622450325891686e-24
84	0.04392776305100564	0.12100380779941654	-1.1250085708020037e-23	-3.4888004086329713e-23	-1.1602994760395958e-23	0.7778294221555533	0.22217057784444671	-1.6147240628140528e-23
85	0.044314522650322194	0.12299126334896336	-7.912031790607691e-24	-4.150387330296256e-23	-1.3740080067885715e-23	0.7917150832708313	0.20828491672916874	-1.5442475458852306e-23
86	0.044701282249638756	0.12499273840596005	-1.083035383609949e-25	3.5967920448735515e-23	3.469072529798073e-24	0.8056007443861094	0.1943992556138906	4.154830016322977e-24
87	0.04508804184895531	0.1270075701842147	-5.068810301887608e-24	-1.2188543631894405e-23	-7.042251563851862e-24	0.8194864055013872	0.18051359449861284	-3.141169218433777e-24
88	0.045474801448271866	0.12903513300573013	-4.8321605242501385e-24	-1.4857476629671895e-23	-5.576620114353537e-24	0.833372066616665	0.1666279333833351	-3.310468599122125e-24
89	0.04586156104758842	0.1310748360721671	-8.999241476860674e-24	-1.758711226109829e-23	-1.5055078787340038e-23	0.8472577277319429	0.15274227226805712	-1.4695304874966482e-23
90	0.04624832064690498	0.13312612136134394	3.0358866495834557e-24	2.902522761584301e-23	-3.789006520815828e-25	0.8611433888472209	0.13885661115277917	6.932921874031279e-24
91	0.04663508024622154	0.1351884616449046	1.9277611195413242e-25	1.9011263939145186e-23	3.834804828092716e-24	0.8750290499624985	0.12497095003750143	6.747746758818141e-24
92	0.047021839845538094	0.13726135862269173	-6.746921991645409e-24	-1.5923093608967896e-23	-5.3261776923524685e-24	0.8889147110777765	0.11108528892222347	-6.408774800366472e-24
93	0.04740859944485465	0.13934434116895206	-5.7822383500954096e-24	-4.528854701623426e-24	-5.895284093914e-24	0.9028003721930543	0.0971996278069457	-7.152672671238581e-24
94	0.04779535904417121	0.14143696368524816	-1.3439083768929686e-23	-1.1272834417737172e-23	-1.0242731704386287e-23	0.9166860333083323	0.08331396669166774	-9.745331855174126e-24
95	0.048182118643487766	0.14353880455481677	4.6481743741844484e-24	1.2541288203304914e-24	-2.1045823607018448e-25	0.9305716944236104	0.06942830557638958	-8.383274289960945e-25
96	0.04856887824280432	0.14564946469307852	-1.0444578965252597e-23	-5.641935394053415e-23	-1.1616009090246711e-23	0.9444573555388882	0.05554264446111184	-1.6058695498879615e-23
97	0.04895563784212088	0.14776856618904285	-2.383277818661145e-23	-6.898945261752261e-23	-2.6166367087751265e-23	0.9583430166541661	0.04165698334583388	-3.3341392071687305e-23
98	0.04934239744143744	0.1498957510324477	2.6918924147268587e-24	-1.2660717611309715e-24	-1.6475606149787746e-23	0.9722286777694441	0.027771322230555926	-1.491949177109639e-23
99	0.04972915704075399	0.1520306799216142	-1.2055730330808498e-23	-5.1068577510189637e-23	-1.0140439692783184e-23	0.9861143388847219	0.013885661115278166	-1.4436682492023815e-23
100	0.05011591664007055	0.15417303114132352	5.283148555444802e-10	-1.1653898603395827e-09	2.6514618284672913e-09	1.0000000000069424	4.314067570757501e-10	-6.756250110408156e-10
