query_id	query_vector_json	Message ID
1	[-0.06660816073417664, 0.4860211908817291, -0.6974644064903259, 0.012415201403200626, 0.3528916835784912, 0.0012869234196841717, -0.10044602304697037, 0.3145658075809479, -0.18069303035736084, -0.453670859336853, -0.48261189460754395, 0.2724963128566742, 0.4511018395423889, -0.36507895588874817, -0.44678643345832825, -0.12718328833580017, -0.26042401790618896, 0.5950161814689636, 0.4765653610229492, -0.33168715238571167, -0.3943343460559845, 0.18800686299800873, -0.5450131893157959, 0.06843285262584686, -0.3389337956905365, -0.22732886672019958, 0.04125463590025902, 0.12334515899419785, -0.017381954938173294, -0.18317027390003204, 0.09670465439558029, -0.22040146589279175, -0.18984445929527283, 0.12257296591997147, 0.21195480227470398, -0.2595381736755371, 0.19387809932231903, -0.21164749562740326, -0.46901658177375793, -0.09927300363779068, 0.2556503713130951, 0.26687905192375183, 0.3573894798755646, -0.35651007294654846, 0.11957986652851105, -0.6081447601318359, -2.0617382526397705, -0.1680419147014618, -0.2909329831600189, 0.2712031602859497, -0.34253618121147156, 0.620980441570282, 0.5253260731697083, 0.13050861656665802, 0.13315558433532715, 0.7948188781738281, 0.25385940074920654, 0.3031616806983948, 0.2440902292728424, -0.026333626359701157, 0.5986840128898621, -0.23055267333984375, -0.02762889675796032, 0.17305901646614075, 0.6727776527404785, -0.1473134607076645, -0.0787799283862114, 0.49248379468917847, -0.4762037992477417, -0.05363873019814491, -0.8135721683502197, 0.005590927321463823, 0.4939137101173401, 0.24744917452335358, -0.16905580461025238, -0.18133340775966644, -0.016346972435712814, -0.06986958533525467, -0.39629268646240234, -0.1854729801416397, 0.3111383616924286, 0.3685566484928131, 0.260402113199234, -0.06082611531019211, 0.3197368085384369, 0.14533701539039612, -0.3944055438041687, -0.3768104314804077, 0.13699698448181152, 0.7258777618408203, 0.3125613331794739, 0.02796194516122341, 0.034283317625522614, 0.051580704748630524, -0.20999684929847717, 0.04780879244208336, -0.09318994730710983, 0.08053313195705414, 0.13293123245239258, 0.09246820956468582, -0.2925320863723755, 0.2909156382083893, 0.4937238395214081, -0.26686161756515503, 0.09244488924741745, -0.2401149421930313, 0.07053778320550919, -0.24012547731399536, -0.06523612886667252, -2.2305164337158203, -0.03004302643239498, -0.092547208070755, -0.20551592111587524, 0.0471210777759552, -0.3923110365867615, 0.8642351627349854, 0.2704907953739166, 0.45173537731170654, -0.03452451527118683, 0.24525843560695648, 0.10322622209787369, 0.12924610078334808, -0.286183625459671, 0.3056786060333252, 0.12603981792926788, 0.22595758736133575, -0.020799294114112854, -0.2962261438369751, 0.24669569730758667, -0.4382111728191376, 0.11347566545009613, 0.4958307445049286, -0.1965283304452896, 0.0383208692073822, -0.47062423825263977, 0.12401197105646133, 0.674719512462616, 0.2609885036945343, -0.05969204381108284, -0.1956435590982437, -0.6534180641174316, -0.3489592969417572, -2.335862398147583, -0.13132739067077637, 0.5066380500793457, -0.26420629024505615, 0.1720479279756546, 0.06151838228106499, -0.1456458568572998, 0.5081385970115662, 0.18027406930923462, 0.3915761411190033, -0.04124182090163231, 0.2311493456363678, 0.346279114484787, 0.04666352644562721, 0.37024444341659546, -0.2010497748851776, 0.036020562052726746, 0.13382819294929504, -0.10029418766498566, 0.005499531980603933, -0.36281707882881165, -0.13374553620815277, -0.537430465221405, 0.010825804434716702, -0.21310628950595856, 0.6761638522148132, 0.149378702044487, 0.12768056988716125, -0.2360505759716034, 0.36786574125289917, 0.6589066982269287, -0.2537010610103607, 0.6099103689193726, 0.06926558166742325, -0.31406745314598083, 0.4432089626789093, 0.5615217685699463, 0.022836916148662567, 0.1661161184310913, 0.5004190802574158, 0.40130892395973206, 0.22343610227108002, 0.30523452162742615, 0.026036905124783516, 0.2676461935043335, -0.13627958297729492, 0.16473005712032318, -0.16813744604587555, -0.222672700881958, 0.06352665275335312, -0.007646625395864248, -0.3228761553764343, 0.21569272875785828, 0.09546447545289993, 0.39109739661216736, -0.2638087570667267, 0.545689046382904, -0.02366630733013153, 0.29395875334739685, 0.2186686247587204, -0.771268367767334, 0.594923734664917, -0.47963523864746094, 2.967877149581909, 0.07767373323440552, -0.4223213195800781, -0.29929429292678833, 0.30636024475097656, 0.10156527161598206, 0.13230402767658234, -0.0050481329672038555, -0.6274362802505493, 0.553239643573761, -0.018700173124670982, -0.5594762563705444, 0.19541020691394806, -0.3360993266105652, -0.23154819011688232, 0.46172472834587097, 0.09189305454492569, -0.24137184023857117, 0.718086838722229, -0.15167610347270966, -0.040862999856472015, -0.15730468928813934, 0.08706475794315338, -0.025357339531183243, -0.9448427557945251, 0.39677590131759644, -0.24067817628383636, 0.0053279041312634945, 0.11849414557218552, -0.05379865691065788, 0.19878172874450684, -0.8710517287254333, -0.31651633977890015, -0.060190219432115555, 0.08984113484621048, -0.16888701915740967, -0.024936798959970474, 0.21742917597293854, -0.11091610044240952, 0.13714896142482758, 0.3897080421447754, -0.07097424566745758, 0.11240360140800476, -0.008033830672502518, 0.5153221487998962, 0.8607392311096191, -0.5421697497367859, 0.2802937924861908, -0.8193874359130859, -0.5736321806907654, -0.3994196057319641, 0.37810105085372925, -0.0076408409513533115, -0.1994505077600479, -0.3706704080104828, -0.036366187036037445, 0.4135318696498871, 0.5862860083580017, -0.11341574788093567, 0.03051374852657318, -0.5477566123008728, 0.2384619116783142, -0.6978041529655457, 0.36327654123306274, -0.12152430415153503, 0.3271194100379944, -0.1236996129155159, -0.3806857168674469, -3.1718497276306152, -0.43102046847343445, 0.1962098479270935, 0.5174902677536011, -0.003971683327108622, -0.6066814661026001, 0.19873599708080292, 0.4415009319782257, 0.026759034022688866, -0.48105189204216003, 0.2208389788866043, -0.4786573052406311, 0.03285938501358032, 0.12234029918909073, -0.523550808429718, 0.7209488153457642, -0.09990953654050827, -0.001816285657696426, 0.2663405239582062, 0.040925659239292145, -0.13013161718845367, 0.45505326986312866, 0.010437584482133389, -0.4310401380062103, 0.46672648191452026, 0.24600611627101898, -0.5660979747772217, -0.1731588989496231, 0.1278439313173294, -0.08275344222784042, -0.3235308527946472, -0.5474827289581299, 0.11423690617084503, -0.21918901801109314, -0.06907511502504349, -3.7967939376831055, 0.3179440498352051, -0.6935431957244873, -0.45372164249420166, 0.4142088294029236, 0.06888943910598755, 0.37204456329345703, -0.17845788598060608, -0.756748378276825, 0.08189427107572556, 0.3795005977153778, -0.2015688717365265, -0.06394276022911072, 0.45202094316482544, 0.1269264668226242, 0.024431360885500908, 0.1518704891204834, 0.2223501354455948, 0.3416721224784851, 0.3940519392490387, 0.23598797619342804, -0.10297012329101562, -0.34611380100250244, 0.002389549044892192, -0.06895576417446136, 0.4328068196773529, 0.09855297952890396, 0.2741868793964386, -0.8273874521255493, -0.055791959166526794, -0.152463898062706, 0.18634170293807983, 0.18920956552028656, 0.2155679613351822, -0.5633215308189392, -0.4051649868488312, -0.005919002462178469, 0.15825197100639343, 0.9950335025787354, 0.06480671465396881, -0.08191399276256561, 0.710214376449585, 0.20314331352710724, 0.6102367639541626, 0.38206321001052856, 0.2020931839942932, 0.14837871491909027, 0.04563217982649803, -0.03566901385784149, 0.5774926543235779, 0.14514821767807007, 0.4095311462879181, 1.1656875610351562, -0.6800467371940613, -0.4087405204772949, -0.4447436034679413, 0.5983758568763733, 0.12286712974309921, -0.31622928380966187, 0.2371412217617035, 1.0650150775909424, -0.6056531667709351, 0.494933545589447, 0.10393808782100677, -0.02617965266108513, -0.4249422252178192, 0.23598134517669678, -0.9515337944030762, 0.09409894049167633, 0.3253837823867798, 0.15543164312839508, 0.6721256375312805, -0.11974628269672394, -0.7753117084503174, -0.02629823237657547, -0.32653114199638367, -0.2212003618478775, -0.24587556719779968, 0.6575107574462891, -0.34441420435905457, 0.031934432685375214, 0.07728983461856842, 0.35730379819869995, 0.6753023862838745, -0.13250306248664856, 0.22266925871372223, -0.014826972968876362, -0.20433089137077332, -0.8292356133460999, -0.2791968584060669, -0.16522909700870514, 0.19815249741077423, 0.3549600839614868, 0.0634964108467102, -0.12040385603904724, 0.0872490406036377, 0.37758785486221313, -0.6470139622688293, -0.2765861749649048, -0.44039103388786316, -0.6015993356704712, -0.7192741632461548, -0.26239344477653503, 0.2498401403427124, 0.26578015089035034, -0.4108707308769226, -0.09495929628610611, -0.06530433148145676, 0.13376568257808685, 0.19433878362178802, 0.06829123198986053, -0.10062725841999054, 0.9095779061317444, 0.2922140955924988, 0.34479278326034546, 0.2297828197479248, -0.002393752569332719, 0.926785945892334, 0.4462910294532776, 0.8261387944221497, 0.2079293578863144, 0.41391581296920776, 0.3478601574897766, -0.16383108496665955, -0.5010169148445129, -0.08717556297779083, 0.18285778164863586, -0.4922526478767395, -0.2450997233390808, -0.3856852948665619, 0.12744030356407166, 0.2860497236251831, 0.013001231476664543, -0.5318501591682434, -0.13554351031780243, -0.1049811840057373, -0.46790507435798645, 0.43854838609695435, -0.014218644239008427, 0.34029677510261536, 0.5476473569869995, -0.3257102370262146, -0.3481174409389496, 0.21371307969093323, 0.5191847085952759, 0.3402153551578522, -0.11599764972925186, 0.10257252305746078, -0.052280932664871216, 0.5958404541015625, -0.11627133935689926, -0.738541305065155, 0.16799135506153107, -0.0793849527835846, -0.23918026685714722, -0.3880690336227417, -0.056213539093732834, -0.1883227378129959, 0.1778116226196289, -0.40903791785240173, -0.1078338623046875, -0.08715896308422089, -1.5950398445129395, 0.19197092950344086, 0.3872919976711273, 0.025800028815865517, 0.00380613561719656, -0.05370005592703819, -0.8611456751823425, 0.9806528687477112, 0.1613316535949707, -0.2781561017036438, -0.24905411899089813, -0.7448937296867371, 0.07145635783672333, 0.2318156659603119, -0.08546989411115646, 0.26017317175865173, 0.1475764662027359, 0.30812180042266846, -0.12206259369850159, -0.6461173295974731, -0.30860230326652527, 0.20948299765586853, -0.23725144565105438, -0.32278838753700256, -0.35703781247138977, -0.2095244824886322, 0.11165008693933487, 0.5068773627281189, 0.28823724389076233, -0.0732746347784996, 0.2528535723686218, -0.13099615275859833, -0.17907974123954773, -0.04233808442950249, 0.12569458782672882, 0.09046963602304459, 0.050898533314466476, -0.279152512550354, 0.43962523341178894, -0.004639224614948034, -0.24727702140808105, 0.1516471803188324, -0.04706991836428642, -0.14402370154857635, 0.49202436208724976, 0.15293967723846436, -0.3995010554790497, 0.15349335968494415, -0.27720537781715393, -0.15021014213562012, -0.8004229664802551, -0.05643537640571594, -0.3131958842277527, -0.07809142768383026, 0.6462095975875854, -0.1063774898648262, -0.3772050440311432, -0.061430733650922775, -0.4990381598472595, -0.2173638790845871, 0.3512393832206726, -0.12946949899196625, -0.08391999453306198, 0.1585046947002411, -0.30246591567993164, -0.5156586766242981, -0.11101830750703812, 0.10716039687395096, -0.38132816553115845, -0.09504114091396332, 0.5819035768508911, -0.07338699698448181, 0.221525639295578, 0.904865026473999, -0.7707155346870422, -0.004319891333580017, 0.29779985547065735, -0.31536561250686646, 0.48132190108299255, -0.062224630266427994, -0.19386325776576996, -0.5247446298599243, -0.3366098403930664, 0.2679520845413208, 0.31535831093788147, 0.2931826710700989, 0.13709579408168793, 0.08575733751058578, -0.053804878145456314, 0.10564373433589935, -0.6368710398674011, -0.34541812539100647, 0.34452563524246216, 0.15795572102069855, -0.13511452078819275, -0.2252493053674698, 0.3184973895549774, 0.1757436841726303, -0.4009910225868225, 0.005427169147878885, -0.03484183922410011, 0.37178924679756165, 0.5752158164978027, -0.09792273491621017, -0.37384650111198425, 0.586868166923523, 0.7121878266334534, 0.3109126389026642, -0.18185174465179443, -0.2860347032546997, 0.024310961365699768, -0.27154701948165894, -0.13026978075504303, -0.1553831696510315, 0.5893428325653076, -0.5059731602668762, 0.29494723677635193, -0.2163461446762085, 1.2710769176483154, 0.8781622052192688, 0.2518199384212494, -0.11159362643957138, 0.20926988124847412, -0.005974756553769112, -0.7945421934127808, 0.20061039924621582, -1.2718194723129272, -0.03751477599143982, 0.2879149615764618, -0.05767011642456055, -0.32337236404418945, 0.23260194063186646, -0.3539443910121918, 0.24460332095623016, -0.22221346199512482, -0.2901764214038849, -0.24591855704784393, 0.26717081665992737, -0.17332066595554352, 0.9133089780807495, 0.469264417886734, -0.4016708731651306, 0.19888225197792053, 0.399758905172348, 0.17680734395980835, -0.23019401729106903, 0.29525670409202576, -0.33942660689353943, 0.17782001197338104, -0.1410684734582901, -0.2538343369960785, 0.6838446259498596, -0.22577761113643646, 0.09197522699832916, 0.3363857865333557, -0.6002742052078247, -0.4192589819431305, 0.10989341139793396, -0.11500751227140427, -0.15218181908130646, 0.7583574652671814, 0.03755514696240425, 0.2941291332244873, 0.8008845448493958, -0.09926629066467285, -0.05239950120449066, 0.7289811968803406, 0.31662717461586, -0.14601795375347137, -0.2108713835477829, -0.10064294934272766, -0.48803213238716125, -0.179863840341568, -0.16284216940402985, -0.02778797224164009, -0.3734515309333801, -0.29074710607528687, 0.09308639913797379, -0.17963756620883942, 0.09367604553699493, 0.36217743158340454, -0.16117382049560547, -0.05411496013402939, 0.31204915046691895, -0.3591112792491913, 0.2406044751405716, 0.3784138858318329, 0.306343138217926, -0.17920339107513428, -0.18431618809700012, 0.5328875780105591, -0.15279310941696167, 0.5806233882904053, 0.246055006980896, 0.12497425824403763, 0.38826560974121094, -0.11678381264209747, -2.4052505493164062, 0.023233087733387947, 0.2399468868970871, 0.1896975189447403, 0.09802675247192383, 0.5830773711204529, 0.12339144945144653, -0.47202861309051514, -0.5733780860900879, -0.400250107049942, 0.14610692858695984, -0.2548569142818451, 0.1194215938448906, 0.3009447157382965, -0.006417723838239908, 0.23601901531219482, -0.27982187271118164, -0.22509510815143585, 0.3858969509601593, 0.007456228602677584, 0.1425141990184784, 0.012653620913624763, -0.6253714561462402, -0.16977772116661072, -0.6465545296669006, 0.17830917239189148, 0.4651593863964081, -0.09661050140857697, 0.2857051491737366, 0.8721215128898621, -0.5420904159545898, -0.04274720326066017, 0.45371708273887634, 0.7827916145324707, -0.012715131975710392, -0.6080797910690308, 0.4222957193851471, -0.09574830532073975, 0.06482534110546112, 0.7018671035766602, -0.5286355018615723, 0.18335314095020294, 0.11470256745815277, 0.03893563523888588, -0.18209874629974365, -0.21274124085903168, -0.11858303844928741, -0.047686170786619186, 0.6988731622695923, -1.155314564704895, -0.288076788187027, 0.0841563269495964, -0.17352598905563354, 0.10267817229032516, -0.10058586299419403, 0.04306301474571228, 0.24797165393829346, 0.017132079228758812, 0.038666725158691406, -0.12604795396327972, 0.35103464126586914, 0.5537853240966797, -0.15427476167678833, 0.08072421699762344, 0.28241491317749023, -0.4701068103313446, -0.09395480155944824, -0.3088747560977936, 0.2355118691921234, 0.0018008844926953316, 0.312337726354599, -0.28530052304267883, 0.44234713912010193, 0.08020742982625961, 0.4328683018684387, 0.1593213528394699, 0.6091642379760742, -0.03003041073679924, 0.6339378952980042, 0.3980843126773834, -0.13709013164043427, -0.4858323037624359, -0.29318946599960327, -0.08220452070236206, 0.6910173296928406, -6.494419097900391, -0.5423434972763062, -0.7495206594467163, 0.00204848637804389, 0.0881255567073822, -0.20571106672286987, 0.32236137986183167, 0.010915374383330345, 0.40220552682876587, 0.08893885463476181, 0.019613096490502357, -0.5611377954483032, -0.21779946982860565, -0.1922321766614914, 0.08136653155088425, 0.45735862851142883]	3018
